gram_key,brand name,description,corrected spelling,food_type,gram_type,tag1,tag2,tag3,tag4,tag5,tag6,tag7,equivalent,reference,comment
milk stevia,,milk with stevia,,b,2,dairy,milk,,artificial sweetener,,complete,4,,,
milk tea,,milk tea,,b,2,"dairy, tea",milk,,"added sugar, caffeine, additive",,complete,4,,,
milkshake,,milkshake,,b,1,dairy,milkshake,,"saturated fat, additive",,complete,,,,
minestrone,,italian soup,,b,1,"other, grain","soup, wheat",,high sodium,,incomplete,,,,
miso soup,,miso soup,,b,2,other,soup,,high sodium,,incomplete,4,,,
mountain dew,,mountain dew,,b,2,soda,,,"caffeine, added sugar",,complete,4,,,
mushroom soup,,mushroom soup,,b,2,other,soup,,high sodium,,incomplete,3,,,
nespresso,nespresso,coffee,,b,1,coffee,,,caffeine,,incomplete,,,,
oatmilk,,oat milk,,b,1,dairy alternative,oat,,,,complete,,,,
oolong,,oolong tea,,b,1,tea,oolong,,caffeine,,complete,,,,
pellegrino,pellegrino,sparkling water,,b,1,sparkling water,plain mineral water,,,,complete,,,,
pepsi max,pepsi,soda,,b,2,soda,diet,,"caffeine-free, artificial sweetener",,complete,4,,,
pinot,,red wine,,b,1,alcohol,wine,,fermented,,complete,,,,
pint water,,,,w,2,,,,,,complete,1,,,
plain yogurt,,plain yogurt,,b,2,dairy,yogurt,,fermented,,complete,1,,,
potato soup,,potato soup,,b,2,other,soup,,high sodium,,incomplete,3,,,
prosecco,,white wine,,b,1,alcohol,wine,,fermented,,complete,,,,
pumpkin soup,,pumpkin soup,,b,2,other,soup,,high sodium,,incomplete,3,,,
rice milk,,rice milk,,b,2,dairy alternative,rice,,additive,,incomplete,4,,,
root beer,,root beer,,b,2,soda,,,"caffeine-free, added sugar",,complete,4,,,
rose wine,,rose wine,,b,2,alcohol,wine,,fermented,,complete,3,,,
scotch,,scotch,,b,1,alcohol,liquor,straight,fermented,,complete,,,,
semi skimmed milk,,semi-skimmed milk,,b,3,dairy,milk,skim,,,complete,1,,,
soy latte,,latte with soy milk,,b,2,"coffee, dairy alternative",nut,,caffeine,,complete,4,,,
soymilk,,soy milk,,b,1,dairy alternative,nut,,,,complete,,,,
sprite,sprite,soda,,b,1,soda,,,"added sugar, caffeine",,complete,,,,
tea almond milk,,tea with almond milk,tea with almond milk,b,3,"tea, dairy alternative",nut,,,,incomplete,4,,,
tea black,,black tea,black tea,b,2,tea,black,,caffeine,,complete,1,,,
tea coconut,,tea with coconut,,b,2,"tea, fruit",coconut,,caffeine,,vague,1,,,
tea cream,,tea with cream,,b,2,"tea, dairy",cream,,saturated fat,,incomplete,4,,,
tea milk no sugar,,tea with milk,tea with milk,b,4,"tea, dairy",milk,,saturated fat,,incomplete,1,,,
tea milk sugar,,tea with milk and sugar,tea with milk and sugar,b,3,"tea, dairy",milk,,"saturated fat, added sugar",,incomplete,3,,,
tea no sugar,,tea,tea,b,3,tea,,,,,incomplete,1,,,
tea oat milk,,tea with oat milk,tea with oat milk,b,3,"tea, dairy alternative",oat,,,,incomplete,4,,,
tea skimmed milk,,tea with skim milk,tea with skim milk,b,3,"tea, dairy",milk,skim,,,incomplete,1,,,
tea soy milk,,tea with soy milk,tea with soy milk,b,3,"tea, dairy alternative",soy,,,,incomplete,4,,,
tea soya milk,,tea with soy milk,tea with soy milk,b,3,"tea, dairy alternative",soy,,,,incomplete,4,,,
tea stevia,,tea with stevia,tea with stevia,b,2,tea,,,artificial sweetener,,incomplete,4,,,
tea sugar,,tea with sugar,tea with sugar,b,2,tea,,,added sugar,,incomplete,3,,,
tea unsweetened,,tea,,b,2,tea,,,,,incomplete,1,,,
tonic water,,tonic water,,b,2,sparkling water,flavored carbonated water,,"added sugar, fermented",,complete,4,,,
turmeric tea,,turmeric tea,,b,2,tea,herbal,,,,complete,1,,,
unsweetened iced tea,,iced tea,,b,3,tea,,,,,incomplete,1,,,
unsweetened tea,,tea,,b,2,tea,,,,,incomplete,1,,,
veg soup,,vegetable soup,vegetable soup,b,2,other,soup,,high sodium,,incomplete,4,,,
warm water,,,,w,2,,,,,,,1,,,
whey,,protein powder,,b,1,protein,protein powder,,,supplement,incomplete,,,,
yerba mate,,a herbal tea,,b,2,tea,,,caffeine,,vague,4,,,
zevia,zevia,soda,,b,1,soda,,,"caffeine, natural sweetener",,vague,,,,
green juice,,green juice,,b,2,juice/smoothie,fruit & vegetable,,,,incomplete,1,,,
la croix,la croix,flavored sparkling water,la croix,b,2,sparkling water,flavored carbonated water,,,,complete,4,,,
flat white,,flat white (coffee),flat white,b,2,"dairy, coffee",milk,,"caffeine, saturated fat",,complete,1,,,
sweet tea,,sweet tea,sweet tea,b,2,tea,,,added sugar,,incomplete,3,,,
starbucks,starbucks,,,b,1,,,,,,vague,,,,
chilli,,chili,chili,f,1,"protein, fruit","red meat, legume",,high sodium,,complete,,,,
chile,,,,f,1,,,,,,vague,,,,
quinoa,,quinoa,,f,1,seed,,,,,complete,,,,
macaroni,,macaroni,,f,1,grain,wheat,,"highly processed, high sodium",,complete,,,,
bread,,bread,,f,1,grain,wheat,,,,complete,,,,
pho,,vietnamese beef soup,,f,1,"protein, grain","rice, red meat",beef,high sodium,,complete,,,,
eggplant,,eggplant,,f,1,vegetable,other vegetable,,,,complete,,,,
bun,,bun,,f,1,grain,wheat,,,,complete,,,,
onion,,onion,,f,1,vegetable,root vegetable,,,,complete,,,,
naan,,oven-baked flatbread,,f,1,grain,wheat,,,,complete,,,,
olive,,olive,,f,1,fruit,,,,,complete,,,,
ceviche,,seafood with vegetables,,f,1,"grain, protein, vegetable, fruit","corn, seafood",,,,complete,,,,
avocado,,avocado,,f,1,fruit,,,unsaturated fat,,complete,,,,
almond,,almond,,f,1,nut,,,unsaturated fat,,complete,,,,
bacon,,bacon,,f,1,protein,,,saturated fat,,incomplete,,,,
pinto,,pinto,,f,1,protein,legume,bean,,,complete,,,,
cucumber,,cucumber,,f,1,vegetable,,,,,complete,,,,
tofu,,tofu,,f,1,protein,legume,bean,,,complete,,,,
cornbread,,cornbread,,f,1,"grain, dessert/sweet treat","wheat, corn, baked good",,"highly processed, added sugar",,complete,,,,
cake,,cake,,f,1,"dessert/sweet treat, grain, dairy, protein","wheat, butter, milk, cream, egg",,"added sugar, saturated fat",,incomplete,,,,
waffle,,waffle,,f,1,"grain, dairy, protein","wheat, egg",,added sugar,,complete,,,,
trout,,trout,,f,1,protein,seafood,fish,,,complete,,,,
kale,,kale,,f,1,vegetable,leafy,,,,complete,,,,
tortilla,,tortilla,,f,1,grain,wheat,,,,complete,,,,
sandwich,,sandwich,,f,1,"grain, protein",wheat,,,,incomplete,,,,bell pepper? just pepper?
pepper,,pepper,,f,1,vegetable,,,,,vague,,,,
salmon,,salmon,,f,1,protein,seafood,fish,,,complete,,,,
frittata,,,,f,1,"protein, vegetable",egg,,,,complete,,,,2
burger,,,,f,1,"grain, protein",wheat,,,,incomplete,,,,
flour,,flour,,f,1,grain,wheat,,,,complete,,,,
stuffing,,stuffing,,f,1,"grain, vegetable",wheat,,,,complete,,,,
cassava,,cassava,,f,1,vegetable,,,,,complete,,,,
gelato,,gelato,,f,1,dairy,gelato,,added sugar,,complete,,,,
tortellini,,tortellini pasta,,f,1,grain,wheat,,,,complete,,,,
cheetos,cheetos,chips,,f,1,grain,corn,,"highly processed, high sodium",,complete,,,,
muffin,,muffin,,f,1,grain,wheat,,,,incomplete,,,,
marinara,,marinara,,f,1,fruit,,,"high sodium, highly processed",sauce,complete,,,,
mango,,mango,,f,1,fruit,stone fruit,,,,complete,,,,
poke,,poke,,f,1,protein,seafood,,,,incomplete,,,,
beef,,beef,,f,1,protein,red meat,beef,saturated fat,,complete,,,,
spaghetti,,spaghetti,,f,1,grain,wheat,,,,complete,,,,
doritos,doritos,chips,,f,1,grain,corn,,"highly processed, high sodium",,complete,,,,
tamale,,tamale,,f,1,"grain, protein",corn,,,,complete,,,,
oat,,oat,,f,1,grain,oat,,,,complete,,,,
watermelon,,watermelon,,f,1,fruit,,,,,complete,,,,
banana,,banana,,f,1,fruit,,,,,complete,,,,
arugula,,arugula,,f,1,vegetable,leafy,,,,complete,,,,
taco,,taco,,f,1,"grain, protein",,,,,incomplete,,,,
macadamia,,macadamia,,f,1,nut,,,unsaturated fat,,complete,,,,
lobster,,lobster,,f,1,protein,seafood,,,,complete,,,,
gyro,,gyro,,f,1,"protein, grain",wheat,,,,incomplete,,,,
celery,,celery,,f,1,vegetable,,,,,complete,,,,
garbanzo,,garbanzo,,f,1,protein,legume,bean,,,complete,,,,
carrot,,vegetable,,f,1,vegetable,root,,,,complete,,,,
gum,,gum,,f,1,other,,,,,complete,,,,
coleslaw,,"cabbage, carrot, and sometimes broccoli in may based dressing",,f,1,"vegetable, dairy","root, leafy, other vegetable, mayo",,,dressing,complete,,,,
goat,,goat,,f,1,protein,red meat,goat,,,complete,,,,goat or goat cheese
fry,,fry,,f,1,vegetable,,,"fried, saturated fat, high sodium",,complete,,,,"fries, or stir fry?"
alfredo,,cream based sauce,,f,1,dairy,,,,sauce,incomplete,,,,
fish,,fish,,f,1,protein,seafood,fish,,,complete,,,,
slider,,small hamburger,,f,1,"protein, grain","red meat, wheat",beef,,,incomplete,,,,
strawberry,,fruit,,f,1,fruit,,,,,complete,,,,
machaca,,dried beef or pork,,f,1,protein,"red meat, pork",beef,,,incomplete,,,,
corn,,grain/vegetable,,f,1,vegetable,,,,,complete,,,,
pineapple,,fruit,,f,1,fruit,,,,,complete,,,,
subway,subway,sandwich restaurant,,f,1,"grain, protein, vegetable",wheat,,,,incomplete,,,,
parmesan,,hard cheese,,f,1,protein,cheese,,,,complete,,,,
spinach,,vegetable,,f,1,vegetable,leafy,,,,complete,,,,
chili,,chili,,f,1,"protein, vegetable","red meat, other vegetable",,,,incomplete,,,,
salt,,seasoning,,f,1,other,salt,,high salt,,complete,,,,
edamame,,soy beans,,f,1,protein,legume,soy bean,,,complete,,,,
chicken,,chicken,,f,1,protein,poultry,chicken,,,complete,,,,
barley,,grain,,f,1,grain,barley,,,,complete,,,,
lasagna,,lasagna,,f,1,"grain, protein, vegetable, dairy","wheat, red meat, other vegetable, cheese","pasta, beef",,,incomplete,,,,
cheese,,cheese,,f,1,dairy,cheese,,,,complete,,,,
candy,,candy,,f,1,dessert/sweet treat,candy,,added sugar,,incomplete,,,,
salami,,cured meat,,f,1,protein,pork,,"high salt, high fat",,complete,,,,
halibut,,fish,,f,1,protein,seafood,fish,,,complete,,,,
oil,,oil,,modifier,1,other,,,,,,,,,
vanilla,,vanilla,,modifier,1,other,,,,,,,,,
cod,,fish,,f,1,protein,seafood,fish,,,complete,,,,
tangerine,,fruit,,f,1,fruit,citrus,,,,complete,,,,
jam,,fruit spread/jam,,f,1,"dessert/sweet treat, fruit",,,added sugar,condiment,complete,,,,
peach,,fruit,,f,1,fruit,stone fruit,,,,complete,,,,
balsamic,,dressing,,f,1,other,,,,dressing,complete,,,,
raisin,,dried fruit,,f,1,fruit,dried fruit,,,,complete,,,,
chip,,chips,chips,f,1,"grain, vegetable","corn, wheat, root",,,"processed, high salt, high fat",incomplete,,,,
apple,,fruit,,f,1,fruit,,,,,complete,,,,
elk,,elk meat,,f,1,protein,red meat,elk,,,complete,,,,
pickle,,pickle,,f,1,vegetable,,,,fermented,complete,,,,
butter,,butter,,f,1,dairy,butter,,,condiment,complete,,,,
panini,,grilled sandwich,,f,1,"grain, protein",wheat,,,,incomplete,,,,
chorizo,,ground spiced pork sausage,,f,1,protein,pork,,,,complete,,,,
supplement,,supplement,,m,1,supplement,,,,,incomplete,,,,
pork,,pork,,f,1,protein,pork,,,,complete,,,,
plantain,,fruit,,f,1,fruit,,,,,complete,,,,
curry,,curry - sauce or dish,,f,1,other,,,,,vague,,,,
sushi,,sushi,,f,1,"protein, grain, vegetable","seafood, rice",,,,incompelte,,,,
asparagus,,vegetable,,f,1,vegetable,other vegetable,,,,complete,,,,
nectarine,,fruit,,f,1,fruit,stone fruit,,,,complete,,,,
cauliflower,,vegetable,,f,1,vegetable,other vegetable,,,,complete,,,,
raspberry,,fruit,rasberry,f,1,fruit,berry,,,,complete,,,,
yolk,,egg yolk,,f,1,protein,egg,,,,complete,,,,
chia,,chia seed,chia seed,f,1,seed,chia seed,,,,incomplete,,,,
rib,,ribs,,f,1,protein,"pork, red meat",,,,incomplete,,,,
wheat,,wheat,,f,1,grain,wheat,,,,vague,,,,
chocolate,,chocolate,,f,1,dessert/sweet treat,chocolate,,added sugar,,complete,,,,
masala,,,,f,1,other,spice,,,,vague,,,,
sprout,,,,f,1,vegetable,,,,,vague,,,,
pita,,pita,,f,1,grain,wheat,,high sodium,,complete,,,,
acai,,acai,,f,1,fruit,berry,,,,complete,,,,
pie,,pie,,f,1,"grain, dessert/sweet treat",baked good,,,,incomplete,,,,
green,,,,f,1,,,,,,vague,,,,
pasta,,pasta,,f,1,grain,wheat,,,,complete,,,,
pecan,,pecan,,f,1,fruit,stone fruit,,,,complete,,,,
pumpkin,,pumpkin,,f,1,fruit,,,,,complete,,,,
vinegar,,vinegar,,b,1,other,vinegar,,,,complete,,,,
garlic,,garlic,,f,1,vegetable,,,,,complete,,,,
meal,,,,f,1,,,,,,vague,,,,
vinaigrette,,vinaigrette,,f,1,other,vinaigrette,,,,incomplete,,,,
squash,,squash,,f,1,fruit,,,,,complete,,,,
walnut,,walnut,,f,1,nut,,,,,complete,,,,
hamburger,,hamburger,,f,1,"grain, protein","wheat, red meat",beef,saturated fat,,complete,,,,
ham,,ham,,f,1,protein,pork,,"saturated fat, high sodium, highly processed",,complete,,,,
mahi,,mahi mahi,,f,1,protein,seafood,fish,,,vague,,,,
mint,,mint,,f,1,other,herb,,,,complete,,,,
fig,,fig,,f,1,other,flower,,,,complete,,,,
ketchup,,ketchup,,f,1,fruit,,,"added sugar, highly processed",sauce,complete,,,,
cinnamon,,cinnamon,,f,1,other,spice,,,,complete,,,,
shrimp,,shrimp,,f,1,protein,seafood,,,,complete,,,,
crab,,crab,,f,1,protein,seafood,,,,complete,,,,
donut,,donut,,f,1,"grain, dairy",,,"highly processed, added sugar, trans fat",,complete,,,,
bratwurst,,bratwurst,,f,1,protein,pork,,"high sodium, highly processed, saturated fat",,complete,,,,
cranberry,,cranberry,,f,1,fruit,berry,,,,complete,,,,
fruit,,fruit,,f,1,fruit,,,,,incomplete,,,,
nacho,,nacho,,f,1,dairy,cheese,,"high fat, saturated fat",,complete,,,,
soup,,soup,,f,1,other,soup,,high sodium,,complete,,,,
beet,,beet,,f,1,vegetable,,,,,complete,,,,
pancake,,,,f,1,"grain, dairy","wheat, egg",,,,complete,,,,
mozzarella,,mozzarella,,f,1,dairy,cheese,,,,complete,,,,
bean,,bean,,f,1,protein,legume,bean,,,complete,,,,
cantaloupe,,cantaloupe,,f,1,fruit,,,,,complete,,,,
stew,,stew,,f,1,"vegetable, protein",,,,,incomplete,,,,
feta,,feta,,f,1,dairy,cheese,,saturated fat,,complete,,,,
tomato,,tomato,,f,1,fruit,,,,,complete,,,,
date,,date,,f,1,fruit,,,,,complete,,,,
yam,,yam,,f,1,vegetable,,,,,complete,,,,
lettuce,,lettuce,,f,1,vegetable,,,,,complete,,,,
calamari,,fried squid,,f,1,protein,seafood,,"fried, saturated fat",,complete,,,,
wing,,wing,,f,1,protein,poultry,chicken,,,incomplete,,,,
broccoli,,broccoli,,f,1,vegetable,,,,,complete,,,,
blueberry,,blueberry,,f,1,fruit,berry,,,,complete,,,,
peanut,,peanut,,f,1,nut,,,,,complete,,,,
doughnut,,doughnut,,f,1,"grain, dairy",,,"highly processed, added sugar, trans fat",,complete,,,,
chowder,,chowder,,f,1,"dairy, grain","cream, wheat",,saturated fat,,complete,,,,
brisket,,brisket,,f,1,protein,red meat,beef,,,complete,,,,
bagel,,bagel,,f,1,grain,wheat,,,,incomplete,,,,
grape,,grape,,f,1,fruit,,,,,complete,,,,
cashew,,cashew,,f,1,nut,,,,,complete,,,,
cheerio,cheerios,cereal,,f,1,grain,cereal grain,,,,complete,,,,
tot,,,tater tot,f,1,vegetable,,,"highly processed, saturated fat, sodium, fried",,complete,,,,
melon,,,,f,1,fruit,,,,,complete,,,,
cookie,,,,f,1,grain,wheat,,added sugar,,complete,,,,
pea,,,,f,1,vegetable,,,,,vague,,,,
sausage,,sausage,,f,1,protein,,,"high sodium, highly processed",,incomplete,,,,
sunflower,,sunflower,,f,1,seed,,,,,complete,,,,
toast,,toast,,f,1,grain,wheat,,,,complete,,,,
noodle,,noodle,,f,1,grain,wheat,,,,complete,,,,
artichoke,,artichoke,,f,1,vegetable,,,,,complete,,,,
fajita,,fajita,,f,1,"protein, vegetable",,,,,complete,,,,
ginger,,ginger,,f,1,vegetable,,,,,complete,,,,
ramen,,ramen,,f,1,grain,wheat,,,,complete,,,,
dressing,,dressing,,f,1,other,,,saturated fat,dressing,vague,,,,
orange,,orange,,f,1,fruit,citrus,,,,complete,,,,
caprese,,caprese salad,,f,1,"dairy, vegetable, fruit",cheese,,,,complete,,,,
potato,,potato,,f,1,vegetable,,,,,complete,,,,
berry,,berry,,f,1,fruit,berry,,,,complete,,,,
seafood,,seafood,,f,1,protein,seafood,,,,complete,,,,
ranch,,ranch,,f,1,"dairy, other","buttermilk, herb, spice",,saturated fat,sauce,complete,,,,
jelly,,jelly,,f,1,dessert/sweet treat,,,added sugar,,complete,,,,
brownie,,browni,,f,1,"dessert/sweet treat, grain","wheat, chocolate",,"added sugar, saturated fat",,complete,,,,
nut,,nut,,f,1,nut,,,,,complete,,,,
pastrami,,pastrami,,f,1,protein,red meat,beef,"highly processed, high sodium",,complete,,,,
basil,,basil,,f,1,other,herb,,,,complete,,,,
lamb,,lamb,,f,1,protein,red meat,lamb,saturated fat,,complete,,,,
blackberry,,blackberry,,f,1,fruit,berry,,,,complete,,,,
rice,,rice,,f,1,grain,rice,,,,complete,,,,
pizza,,pizza,,f,1,"grain, dairy","wheat, cheese",,saturated fat,,complete,,,,
cheesecake,,cheesecake,,f,1,"dairy, grain","wheat, cheese, milk",,"saturated fat, added sugar",,incomplete,,,,
cabbage,,cabbage,,f,1,vegetable,,,,,complete,,,,
popcorn,,popcorn,,f,1,"dessert/sweet treat, grain",corn,,high sodium,,complete,,,,
tuna,,tuna,,f,1,protein,seafood,fish,,,complete,,,,
quesadilla,,quesadilla,,f,1,"grain, dairy","wheat, cheese",,,,complete,,,,
cheddar,,cheddar,,f,1,dairy,cheese,,,,complete,,,,
quiche,,quiche,,f,1,"grain, protein, dairy","wheat, egg, cream",,"added sugar, saturated fat",,complete,,,,
splenda,,splenda,,b,1,other,artificial sweetener,,artificial sweetener,,complete,,,,
granola,,granola,,f,1,"grain, nut",oat,,added sugar,,complete,,,,
vegetable,,vegetable,,f,1,vegetable,,,,,incomplete,,,,
fettuccine,,fettuccine,,f,1,grain,wheat,,,,complete,,,,
lime,,lime,,f,1,fruit,ctirus,,,,complete,,,,
clam,,clam,,f,1,protein,seafood,,,,complete,,,,
cilantro,,cilantro,,f,1,vegetable,,,,,complete,,,,
lemon,,lemon,,f,1,fruit,citrus,,,,complete,,,,
jerky,,jerky,,f,1,protein,misc meat,,"high sodium, highly processed",,incomplete,,,,
pistachio,,pistachio,,f,1,nut,,,,,complete,,,,
wrap,,wrap,,f,1,,,,,,vague,,,,
cereal,,cereal,,f,1,grain,cereal grain,,,,complete,,,,
brussel,,brussels sprout,brussels sprout,f,1,vegetable,,,,,complete,,,,
salsa,,salsa,,f,1,"fruit, vegetable",,,,,incomplete,,,,
omelet,,omelette,omelette,f,1,"protein, vegetable",egg,,,,complete,,,,
rotisserie,,rotisserie,,f,1,,,,,,vague,,,,
croissant,,croissant,,f,1,"grain, dairy","wheat, butter",,added sugar,,complete,,,,
gravy,,gravy,,f,1,"grain, dairy","wheat, butter",,saturated fat,,complete,,,,
ravioli,,ravioli,,f,1,"grain, dairy","wheat, cheese",,saturated fat,,complete,,,,
plum,,plum,,f,1,fruit,stone fruit,,,,complete,,,,
pesto,,pesto,,f,1,"nut, vegetable, other",herb,,unsaturated fat,sauce,complete,,,,
spread,,spread,,f,1,,,,,spread,vague,,,,
mushroom,,mushroom,,f,1,vegetable,,,,,complete,,,,
mayo,,mayo,,f,1,dairy,mayo,,,sauce,complete,,,,
guacamole,,guacamole,,f,1,fruit,"citrus, berry",,,dip,complete,,,,
sourdough,,sourdough,,f,1,grain,wheat,,high sodium,,incomplete,,,,
sesame,,,,f,1,seed,,,,,vague,,,,
roll,,,,f,1,,,,,,vague,,,,
zucchini,,zucchini,,f,1,fruit,berry,,,,complete,,,,
bison,,bison,,f,1,protein,red meat,bison,,,complete,,,,
oatmeal,,oatmeal,,f,1,grain,oat,,,,complete,,,,
meat,,meat,,f,1,protein,red meat,,,,incomplete,,,,
cracker,,cracker,,f,1,grain,wheat,,,,complete,,,,
casserole,,casserole,,f,1,,,,,,vague,,,,
lentil,,lentil,,f,1,protein,legume,lentil,,,complete,,,,
pear,,pear,,f,1,fruit,,,,,complete,,,,
